[17:10:04] [LOGGING]	 STARTING LOGGING
[18:36:28] [ENGINE - KINECT_0]	 BabbleTimeout: 00:00:00
[18:36:28] [ENGINE - KINECT_0]	 InitialSilenceTimeout: 00:00:00
[18:36:28] [ENGINE - KINECT_0]	 EndSilenceTimeout: 00:00:00.1500000
[18:36:28] [ENGINE - KINECT_0]	 EndSilenceTimeoutAmbiguous: 00:00:00.5000000
[18:36:28] [ENGINE - KINECT_0]	 Start listening
[18:36:28] [ENGINE - KINECT_0]	 AudioStateChanged (36:28.2):Silence
[18:36:28] [TTS]	 Add Speaker Device: 0 Product: Haut-parleurs (Cirrus Logic CS4 Channels: 2 Playback: True
[18:36:28] [TTS]	 [0]Name: Microsoft Hortense Desktop Culture: fr-FR
[18:36:28] [TTS]	 [0]Name: Microsoft Zira Desktop Culture: en-US
[18:36:28] [ENGINE]	 Restart timeout: 3600000
[18:36:28] [CAMERA]	 Storing camera: Kinect_0
[18:36:36] [ENGINE - KINECT_0]	 AudioStateChanged (36:36.2):Speech
[18:36:36] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:36:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1314884
[18:36:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,8673502
[18:36:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure => 0,801861
[18:36:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,6690203
[18:36:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,7125682
[18:36:37] [ENGINE - KINECT_0]	 AudioStateChanged (36:37.8):Silence
[18:36:37] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9313321 (0,6) / 0,9988809 (SARAH) Device:  Text: SARAH quelle heure est il
[18:36:37] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9313321 (0,6) / 0,9988809 (SARAH) Device:  Text: SARAH quelle heure est il
[18:36:37] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.931" confidence="0.931">
  <action confidence="0.934" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.931" confidence="0.931">
    <action confidence="0.934" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[18:36:37] [CONTEXT]	 Reset timeout
[18:36:37] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9313321&client=SARAH1&profile=Unknow_7962&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:36:37] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9313321&client=SARAH1&profile=Unknow_7962&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:36:38] [TTS]	 Try speaking ... il est 18 heure 36 
[18:36:38] [TTS]	 [0] Say: il est 18 heure 36 
[18:36:38] [PLAYER]	 [0]Start Player
[18:36:40] [PLAYER]	 [0]End Player
[18:36:40] [PLAYER]	 [0]speaking false
[18:36:40] [TTS]	 End speaking
[18:36:40] [ENGINE - KINECT_0]	 SpeechRecognized: 2879,5219ms Text: SARAH quelle heure est il
[18:36:42] [ENGINE - KINECT_0]	 AudioStateChanged (36:42.2):Speech
[18:36:42] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:36:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7130408
[18:36:42] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,29197
[18:36:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,2433377
[18:36:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,211676
[18:36:43] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de à => 0,2216632
[18:36:44] [ENGINE - KINECT_0]	 AudioStateChanged (36:44.4):Silence
[18:36:44] [ENGINE - KINECT_0]	 AudioStateChanged (36:44.7):Speech
[18:36:44] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:36:44] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01749292
[18:36:45] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,07181867
[18:36:45] [ENGINE - KINECT_0]	 AudioStateChanged (36:45.1):Silence
[18:37:14] [ENGINE - KINECT_0]	 AudioStateChanged (37:14.6):Speech
[18:37:14] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1500791
[18:37:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,5237561
[18:37:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,5138168
[18:37:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,555189
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,4298631
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,4421247
[18:37:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,3875716
[18:37:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,3834518
[18:37:17] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de à => 0,3481682
[18:37:17] [ENGINE - KINECT_0]	 AudioStateChanged (37:17.9):Silence
[18:37:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6049934 (0,6) / 0,9678375 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de à
[18:37:17] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6049934 (0,6) / 0,9678375 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de à
[18:37:17] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de à" utteranceConfidence="0.605" confidence="0.605">
  <action confidence="0.188" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de à" utteranceConfidence="0.605" confidence="0.605">
    <action confidence="0.188" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[18:37:17] [CONTEXT]	 Reset timeout
[18:37:18] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.4800000
[18:37:19] [[Google Recognize]]	 toJSON: 0,94458038 : Sarah donne-moi l'itinéraire de Paris
[18:37:19] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6049934&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris&client=SARAH1&profile=Unknow_7962&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:37:19] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6049934&dictation=Sarah+donne-moi+l'itinéraire+de+Paris&client=SARAH1&profile=Unknow_7962&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:37:19] [TTS]	 Try speaking ... 
[18:37:19] [TTS]	 [0] Say: 
[18:37:19] [PLAYER]	 [0]speaking false
[18:37:19] [TTS]	 End speaking
[18:37:19] [ENGINE - KINECT_0]	 SpeechRecognized: 1515,6229ms Text: SARAH Donne-moi un itineraire de à
[18:37:19] [ENGINE - KINECT_0]	 AudioStateChanged (37:19.4):Speech
[18:37:19] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02048686
[18:37:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,06556475
[18:37:19] [ENGINE - KINECT_0]	 AudioStateChanged (37:19.5):Silence
[18:37:57] [ENGINE - KINECT_0]	 AudioStateChanged (37:57.9):Speech
[18:37:57] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:37:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,7532048
[18:37:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,3254952
[18:37:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,208333
[18:37:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,3539466
[18:38:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,3191385
[18:38:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de à => 0,2974665
[18:38:01] [ENGINE - KINECT_0]	 AudioStateChanged (38:01.0):Silence
[18:38:01] [ENGINE - KINECT_0]	 AudioStateChanged (38:01.3):Speech
[18:38:01] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:38:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02395451
[18:38:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,044678
[18:38:01] [ENGINE - KINECT_0]	 AudioStateChanged (38:01.7):Silence
[18:38:05] [ENGINE - KINECT_0]	 AudioStateChanged (38:05.7):Speech
[18:38:05] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:38:05] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9820838
[18:38:06] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH recherche => 0,7777253
[18:38:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi => 0,5117759
[18:38:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un => 0,6688877
[18:38:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi => 0,5880624
[18:38:07] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire => 0,5307797
[18:38:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire de => 0,4515934
[18:38:08] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire de à => 0,4182787
[18:38:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire de à ... => 0,4252032
[18:38:09] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche-moi un itineraire de à => 0,4252032
[18:38:09] [ENGINE - KINECT_0]	 AudioStateChanged (38:09.7):Silence
[18:38:47] [ENGINE - KINECT_0]	 AudioStateChanged (38:47.0):Speech
[18:38:47] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:38:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,02491647
[18:38:47] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,431544
[18:38:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,6368993
[18:38:48] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,5301179
[18:38:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,5071658
[18:38:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,4647353
[18:38:49] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,470111
[18:38:50] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de à => 0,4787263
[18:38:50] [ENGINE - KINECT_0]	 AudioStateChanged (38:50.8):Silence
[18:38:50] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7244433 (0,6) / 0,9072357 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de à
[18:38:50] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,7244433 (0,6) / 0,9072357 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de à
[18:38:50] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de à" utteranceConfidence="0.724" confidence="0.724">
  <action confidence="0.468" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de à" utteranceConfidence="0.724" confidence="0.724">
    <action confidence="0.468" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[18:38:50] [CONTEXT]	 Reset timeout
[18:38:50] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.8200000
[18:38:51] [[Google Recognize]]	 toJSON: 0,91365606 : Sarah donne-moi l'itinéraire de Paris
[18:38:51] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.7244433&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris&client=SARAH1&profile=Unknow_7962&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:38:51] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.7244433&dictation=Sarah+donne-moi+l'itinéraire+de+Paris&client=SARAH1&profile=Unknow_7962&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:40:31] [HTTP]	 System.Net.WebException: La demande a été abandonnée : Le délai d'attente de l'opération a expiré..
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:31] [HTTP]	 System.Net.WebException: La demande a été abandonnée : Le délai d'attente de l'opération a expiré..
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:31] [ENGINE - KINECT_0]	 SpeechRecognized: 100877,5366ms Text: SARAH Donne-moi un itineraire de à
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.7):Speech
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,03333974
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,03913673
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait => 0,07360361
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.7):Silence
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.8):Speech
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9730722
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,5340503
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,413937
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,6060594
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi => 0,473364
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,4203772
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,445171
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de => 0,4401639
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de à => 0,3935442
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.8):Silence
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.8):Speech
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,01827934
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.9):Silence
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.9):Speech
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1415218
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,539831
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,5586336
[18:40:31] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,4975284
[18:40:31] [ENGINE - KINECT_0]	 AudioStateChanged (40:31.9):Silence
[18:40:31] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8615547 (0,6) / 0,9813182 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:31] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8615547 (0,6) / 0,9813182 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:31] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.862" confidence="0.862">
  <action confidence="0.826" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.862" confidence="0.862">
    <action confidence="0.826" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[18:40:31] [CONTEXT]	 Reset timeout
[18:40:31] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8615547&client=SARAH1&profile=Unknow_7962&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:40:31] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.8615547&client=SARAH1&profile=Unknow_7962&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:40:53] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:53] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:53] [ENGINE - KINECT_0]	 SpeechRecognized: 21499,0252ms Text: SARAH quelle heure est il
[18:40:53] [ENGINE - KINECT_0]	 AudioStateChanged (40:53.4):Speech
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9948411
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,8886389
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,8205218
[18:40:53] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,7318903
[18:40:53] [ENGINE - KINECT_0]	 AudioStateChanged (40:53.4):Silence
[18:40:53] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9367009 (0,6) / 0,9967211 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:53] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,9367009 (0,6) / 0,9967211 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:53] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.937" confidence="0.937">
  <action confidence="0.940" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.937" confidence="0.937">
    <action confidence="0.940" uri="http://127.0.0.1:8080/sarah/time" />
  </alternate>
</SML>
[18:40:53] [CONTEXT]	 Reset timeout
[18:40:53] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9367009&client=SARAH1&profile=Unknow_7962&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:40:53] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/time?confidence=0.9367009&client=SARAH1&profile=Unknow_7962&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[18:40:54] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:54] [HTTP]	 System.Net.WebException: Impossible de se connecter au serveur distant ---> System.Net.Sockets.SocketException: Aucune connexion n’a pu être établie car l’ordinateur cible l’a expressément refusée 127.0.0.1:8080
   à System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)
   à System.Net.ServicePoint.ConnectSocketInternal(Boolean connectFailure, Socket s4, Socket s6, Socket& socket, IPAddress& address, ConnectSocketState state, IAsyncResult asyncResult, Exception& exception)
   --- Fin de la trace de la pile d'exception interne ---
   à System.Net.HttpWebRequest.GetResponse()
   à net.encausse.sarah.WSRHttpManager.SendRequest(String url) dans e:\Dropbox\Projects\WSRMacro\WSRMacro\WSRHttpManager.cs:ligne 65
[18:40:54] [ENGINE - KINECT_0]	 SpeechRecognized: 1055,2991ms Text: SARAH quelle heure est il
[18:40:54] [ENGINE - KINECT_0]	 AudioStateChanged (40:54.5):Speech
[18:40:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[18:40:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,9855484
[18:40:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,5973475
[18:40:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,5070753
[18:40:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,4453615
[18:40:54] [ENGINE - KINECT_0]	 AudioStateChanged (40:54.5):Silence
[18:40:54] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8781354 (0,6) / 0,9360446 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:54] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,8781354 (0,6) / 0,9360446 (SARAH) Device:  Text: SARAH quelle heure est il
[18:40:54] [ENGINE - KINECT_0]	 <SML text="SARAH quelle heure est il" utteranceConfidence="0.878" confidence="0.878">
  <action confidence="0.828" uri="http://127.0.0.1:8080/sarah/time" />
  <alternate Rank="1" text="SARAH quelle heure est il" utteranceConfidence="0.878" confidence="0.878">
