[15:48:46] [LOGGING]	 STARTING LOGGING
[16:32:49] [TTS]	 Try speaking ... Bader est absent à 8h et sera présent après avoir au moins bu son café 
[16:32:49] [TTS]	 [0] Say: Bader est absent à 8h et sera présent après avoir au moins bu son café 
[16:32:49] [PLAYER]	 [0]Start Player
[16:32:51] [ENGINE - KINECT_0]	 AudioStateChanged (32:51.0):Speech
[16:32:51] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:32:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,4624146
[16:32:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,4483041
[16:32:51] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,2839874
[16:32:52] [ENGINE - KINECT_0]	 AudioStateChanged (32:52.0):Silence
[16:32:52] [ENGINE - KINECT_0]	 AudioStateChanged (32:52.6):Speech
[16:32:52] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:32:52] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,4083262
[16:32:54] [ENGINE - KINECT_0]	 AudioStateChanged (32:54.5):Silence
[16:32:55] [PLAYER]	 [0]End Player
[16:32:55] [PLAYER]	 [0]speaking false
[16:32:55] [TTS]	 End speaking
[16:32:55] [ENGINE - KINECT_0]	 AudioStateChanged (32:55.8):Speech
[16:32:55] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:32:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,3913424
[16:32:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis-moi un => 0,2908775
[16:32:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,05816557
[16:32:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis-moi un itineraire de => 0,1124004
[16:32:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis-moi un itineraire => 0,2440544
[16:32:57] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Julien%20jouera%20pendant%20la%20pause%20midi%20au%20m%C3%AAme%20jeu&sync=true
[16:32:57] [TTS]	 Try speaking ... Julien jouera pendant la pause midi au même jeu
[16:32:57] [TTS]	 [0] Say: Julien jouera pendant la pause midi au même jeu
[16:32:57] [PLAYER]	 [0]Start Player
[16:32:57] [ENGINE - KINECT_0]	 AudioStateChanged (32:57.5):Silence
[16:32:58] [ENGINE - KINECT_0]	 AudioStateChanged (32:58.5):Speech
[16:32:58] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:32:58] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3211025
[16:32:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux la => 0,2880651
[16:32:59] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Recherche => 0,3134262
[16:33:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,4509049
[16:33:00] [PLAYER]	 [0]End Player
[16:33:00] [PLAYER]	 [0]speaking false
[16:33:00] [TTS]	 End speaking
[16:33:01] [ENGINE - KINECT_0]	 AudioStateChanged (33:01.3):Silence
[16:33:02] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Marc%20fera%20du%20Marc&sync=true
[16:33:02] [TTS]	 Try speaking ... Marc fera du Marc
[16:33:02] [TTS]	 [0] Say: Marc fera du Marc
[16:33:02] [PLAYER]	 [0]Start Player
[16:33:04] [ENGINE - KINECT_0]	 AudioStateChanged (33:04.2):Speech
[16:33:04] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,1801249
[16:33:04] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3820837
[16:33:05] [ENGINE - KINECT_0]	 AudioStateChanged (33:05.1):Silence
[16:33:05] [PLAYER]	 [0]End Player
[16:33:05] [PLAYER]	 [0]speaking false
[16:33:05] [TTS]	 End speaking
[16:33:07] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Une%20bonne%20partie%20de%20la%20classe%20sera%20au%20baby-foot&sync=true
[16:33:07] [TTS]	 Try speaking ... Une bonne partie de la classe sera au baby-foot
[16:33:07] [TTS]	 [0] Say: Une bonne partie de la classe sera au baby-foot
[16:33:07] [PLAYER]	 [0]Start Player
[16:33:10] [PLAYER]	 [0]End Player
[16:33:10] [PLAYER]	 [0]speaking false
[16:33:10] [TTS]	 End speaking
[16:33:11] [ENGINE - KINECT_0]	 AudioStateChanged (33:11.1):Speech
[16:33:11] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,3542309
[16:33:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,6039969
[16:33:11] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3156362
[16:33:12] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,268684
[16:33:12] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Thomas%20arrivera%20peut%20%C3%AAtre%20%C3%A0%20l'heure%20aujourd'hui&sync=true
[16:33:12] [TTS]	 Try speaking ... Thomas arrivera peut être à l'heure aujourd'hui
[16:33:12] [TTS]	 [0] Say: Thomas arrivera peut être à l'heure aujourd'hui
[16:33:12] [ENGINE - KINECT_0]	 AudioStateChanged (33:12.8):Silence
[16:33:12] [PLAYER]	 [0]Start Player
[16:33:13] [ENGINE - KINECT_0]	 AudioStateChanged (33:13.7):Speech
[16:33:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:33:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,1589393
[16:33:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,2178066
[16:33:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,3872701
[16:33:15] [PLAYER]	 [0]End Player
[16:33:15] [PLAYER]	 [0]speaking false
[16:33:15] [TTS]	 End speaking
[16:33:16] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le => 0,4984395
[16:33:16] [PLAYER]	 [0]End Player
[16:33:17] [ENGINE - KINECT_0]	 AudioStateChanged (33:17.5):Silence
[16:33:17] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Le%20prof%20de%20marketing%20viendra%20surement%20pas&sync=true
[16:33:17] [TTS]	 Try speaking ... Le prof de marketing viendra surement pas
[16:33:18] [TTS]	 [0] Say: Le prof de marketing viendra surement pas
[16:33:18] [PLAYER]	 [0]Start Player
[16:33:18] [ENGINE - KINECT_0]	 AudioStateChanged (33:18.9):Speech
[16:33:18] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,3014292
[16:33:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,3375536
[16:33:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fera => 0,4968419
[16:33:20] [ENGINE - KINECT_0]	 AudioStateChanged (33:20.5):Silence
[16:33:21] [PLAYER]	 [0]End Player
[16:33:21] [PLAYER]	 [0]speaking false
[16:33:21] [TTS]	 End speaking
[16:33:21] [ENGINE - KINECT_0]	 AudioStateChanged (33:21.9):Speech
[16:33:21] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis => 0,3785059
[16:33:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne => 0,3556306
[16:33:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,09833535
[16:33:23] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Ce%20fut%20une%20bonne%20histoire&sync=true
[16:33:23] [TTS]	 Try speaking ... Ce fut une bonne histoire
[16:33:23] [TTS]	 [0] Say: Ce fut une bonne histoire
[16:33:23] [PLAYER]	 [0]Start Player
[16:33:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,3247838
[16:33:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,3384262
[16:33:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,3749871
[16:33:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,3797459
[16:33:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain ce soir => 0,3269528
[16:33:25] [PLAYER]	 [0]End Player
[16:33:25] [PLAYER]	 [0]speaking false
[16:33:25] [TTS]	 End speaking
[16:33:26] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Fin
[16:33:26] [TTS]	 Try speaking ... Fin
[16:33:26] [TTS]	 [0] Say: Fin
[16:33:27] [PLAYER]	 [0]Start Player
[16:33:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain ce soir à Rennes => 0,4113997
[16:33:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel temps demain ce soir à => 0,4102302
[16:33:28] [PLAYER]	 [0]End Player
[16:33:28] [PLAYER]	 [0]speaking false
[16:33:28] [TTS]	 End speaking
[16:33:28] [ENGINE - KINECT_0]	 AudioStateChanged (33:28.5):Silence
[16:33:29] [ENGINE - KINECT_0]	 AudioStateChanged (33:29.6):Speech
[16:33:29] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,4947232
[16:33:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,2162314
[16:33:30] [ENGINE - KINECT_0]	 AudioStateChanged (33:30.7):Silence
[16:33:54] [ENGINE - KINECT_0]	 AudioStateChanged (33:54.3):Speech
[16:33:54] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:33:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:33:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,2430449
[16:33:54] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,5027242
[16:33:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,5939569
[16:33:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je => 0,4325106
[16:33:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,6610261
[16:33:55] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH comment je dois => 0,4149655
[16:33:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le => 0,3686809
[16:33:56] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,2607998
[16:33:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle heure => 0,2997436
[16:33:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps demain dans la => 0,3893311
[16:33:57] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps demain à Rennes => 0,4127844
[16:33:58] [ENGINE - KINECT_0]	 AudioStateChanged (33:58.8):Silence
[16:33:58] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,5027242 Text: SARAH
[16:33:58] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,5027242 Text: SARAH
[16:33:58] [ENGINE - KINECT_0]	 SpeechRecognized: 10,5231ms Text: SARAH quel est le temps demain à Rennes
[16:34:00] [ENGINE - KINECT_0]	 AudioStateChanged (34:00.1):Speech
[16:34:00] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,2814775
[16:34:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,2929325
[16:34:00] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,8484353
[16:34:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle => 0,5467805
[16:34:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un => 0,5972693
[16:34:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,3379064
[16:34:01] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire => 0,507293
[16:34:02] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne-moi un itineraire de ... => 0,6647341
[16:34:03] [ENGINE - KINECT_0]	 AudioStateChanged (34:03.9):Silence
[16:34:04] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6647341 (0,4) / 0,8347206 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de ...
[16:34:04] [ENGINE - KINECT_0]	 RECOGNIZED Speech: 0,6647341 (0,4) / 0,8347206 (SARAH) Device:  Text: SARAH Donne-moi un itineraire de ...
[16:34:04] [ENGINE - KINECT_0]	 <SML text="SARAH Donne-moi un itineraire de ..." utteranceConfidence="0.665" confidence="0.665">
  <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  <alternate Rank="1" text="SARAH Donne-moi un itineraire de ..." utteranceConfidence="0.665" confidence="0.665">
    <action confidence="0.002" uri="http://127.0.0.1:8080/sarah/dot_itineraire" dictation="true" />
  </alternate>
</SML>
[16:34:04] [CONTEXT]	 Reset timeout
[16:34:04] [GOOGLE]	 ProcessAudioStream: fr-FR 00:00:03.4500000
[16:34:05] [[Google Recognize]]	 toJSON: 0,92730266 : Sarah donne-moi l'itinéraire de Paris à Marseille
[16:34:05] [HTTP]	 Build HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6647341&dictation=Sarah+donne-moi+l%27itin%c3%a9raire+de+Paris+%c3%a0+Marseille&client=SARAH1&profile=Unknow_8385&directory=C%3a%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:34:05] [HTTP]	 Send HttpRequest: http://127.0.0.1:8080/sarah/dot_itineraire?confidence=0.6647341&dictation=Sarah+donne-moi+l'itinéraire+de+Paris+à+Marseille&client=SARAH1&profile=Unknow_8385&directory=C:%5cUsers%5cTasa_PC%5cDocuments%5cProjet%5cmacros
[16:34:05] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=J'ai%20compris:de%20Paris%20%C3%A0%20Marseille&sync=true
[16:34:05] [TTS]	 Try speaking ... J'ai compris:de Paris à Marseille
[16:34:05] [TTS]	 [0] Say: J'ai compris:de Paris à Marseille
[16:34:05] [PLAYER]	 [0]Start Player
[16:34:08] [PLAYER]	 [0]End Player
[16:34:08] [PLAYER]	 [0]speaking false
[16:34:08] [TTS]	 End speaking
[16:34:09] [HTTP]	 Request received: http://127.0.0.1:8888/?tts=Calcul%20d%27itineraire%20en%20cours%20!&sync=true
[16:34:09] [TTS]	 Try speaking ... Calcul d'itineraire en cours !
[16:34:09] [TTS]	 [0] Say: Calcul d'itineraire en cours !
[16:34:09] [PLAYER]	 [0]Start Player
[16:34:11] [PLAYER]	 [0]End Player
[16:34:11] [PLAYER]	 [0]speaking false
[16:34:11] [TTS]	 End speaking
[16:34:11] [TTS]	 Try speaking ... c'est fait
[16:34:12] [TTS]	 [0] Say: c'est fait
[16:34:12] [PLAYER]	 [0]Start Player
[16:34:13] [PLAYER]	 [0]End Player
[16:34:13] [PLAYER]	 [0]speaking false
[16:34:13] [TTS]	 End speaking
[16:34:13] [ENGINE - KINECT_0]	 SpeechRecognized: 9369,6486ms Text: SARAH Donne-moi un itineraire de ...
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.3):Speech
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,0343042
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je => 0,7454491
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH je veux => 0,5825992
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est => 0,6069205
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,4839641
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est quelle => 0,265124
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir => 0,1785181
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps après demain => 0,2598774
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quel est le temps après demain à Rennes => 0,3539864
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.4):Silence
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.4):Speech
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,1841176
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,1036199
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,06067026
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Affiche-moi un itineraire => 0,2316268
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.4):Silence
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.4):Speech
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:34:13] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est => 0,3829477
[16:34:13] [ENGINE - KINECT_0]	 AudioStateChanged (34:13.5):Silence
[16:34:14] [ENGINE - KINECT_0]	 AudioStateChanged (34:14.4):Speech
[16:34:14] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,001
[16:34:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi => 0,001
[16:34:14] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Donne moi un => 0,2533674
[16:34:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3805033
[16:34:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il fait quel => 0,3926619
[16:34:15] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,3349718
[16:34:15] [ENGINE - KINECT_0]	 AudioStateChanged (34:15.7):Silence
[16:34:18] [ENGINE - KINECT_0]	 AudioStateChanged (34:18.7):Speech
[16:34:18] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:18] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:34:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,2733998
[16:34:19] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il => 0,2968909
[16:34:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,4445233
[16:34:20] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire => 0,4527631
[16:34:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau => 0,2473413
[16:34:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau jeudi selon => 0,4206415
[16:34:21] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau jeudi selon toi => 0,3778546
[16:34:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau jeudi en => 0,3084975
[16:34:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau jeudi dans => 0,2658981
[16:34:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain dans => 0,2993101
[16:34:22] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain dans la => 0,3218188
[16:34:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain matin à Rennes => 0,3303272
[16:34:23] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau après demain selon toi à ... => 0,2924082
[16:34:24] [ENGINE - KINECT_0]	 AudioStateChanged (34:24.6):Silence
[16:34:24] [ENGINE - KINECT_0]	 AudioStateChanged (34:24.8):Speech
[16:34:24] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:24] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,001
[16:34:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce => 0,5209231
[16:34:25] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il => 0,214038
[16:34:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va => 0,53988
[16:34:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire => 0,4846509
[16:34:26] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir => 0,410423
[16:34:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la => 0,404184
[16:34:27] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans => 0,3943983
[16:34:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la journée => 0,3711655
[16:34:28] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la journée selon => 0,3749239
[16:34:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la journée à Rennes => 0,3774523
[16:34:29] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la journée selon toi à => 0,4093348
[16:34:30] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va pleuvoir demain dans la journée selon toi à ... => 0,4146293
[16:34:33] [ENGINE - KINECT_0]	 AudioStateChanged (34:33.2):Silence
[16:34:33] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[16:34:33] [ENGINE - KINECT_0]	 REJECTED Trigger: 0,001 Text: SARAH
[16:34:33] [ENGINE - KINECT_0]	 SpeechRecognized: 15,6226ms Text: SARAH est-ce qu'il va pleuvoir demain dans la journée selon toi à ...
[16:34:34] [ENGINE - KINECT_0]	 AudioStateChanged (34:34.3):Speech
[16:34:34] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux => 0,3803368
[16:34:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu => 0,3395023
[16:34:34] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il => 0,4173133
[16:34:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Que s'est t'il passé la => 0,3115345
[16:34:35] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH peux tu me donner => 0,4843571
[16:34:36] [ENGINE - KINECT_0]	 AudioStateChanged (34:36.1):Silence
[16:34:36] [ENGINE - KINECT_0]	 AudioStateChanged (34:36.6):Speech
[16:34:36] [ENGINE - KINECT_0]	 recognizer_SpeechDetected
[16:34:36] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH => 0,3501143
[16:34:37] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH Dis moi un => 0,5157423
[16:34:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il va faire beau ce => 0,338609
[16:34:38] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait => 0,2169802
[16:34:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH il est => 0,05733233
[16:34:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH quelle heure est il => 0,04450108
[16:34:39] [ENGINE - KINECT_0]	 recognizer_SpeechHypothesized SARAH est-ce qu'il fait beau demain => 0,1467793
